project,unit,capacity,type,status,start_year,owner,operator,country,url,lat,lng,accuracy
Oldbury nuclear power plant,A2,230.0,nuclear,retired,1968.0,Nuclear Decommissioning Authority,Magnox LTD,United Kingdom,https://gem.wiki/Oldbury_nuclear_power_plant,51.6485,-2.5708,Exact
Oldbury nuclear power plant,B1,1100.0,nuclear,cancelled,,Horizon Nuclear Power LTD,,United Kingdom,https://gem.wiki/Oldbury_nuclear_power_plant,51.65201,-2.5674,Exact
Oldbury nuclear power plant,B2,1100.0,nuclear,cancelled,,Horizon Nuclear Power LTD,,United Kingdom,https://gem.wiki/Oldbury_nuclear_power_plant,51.65201,-2.5674,Exact
Oldbury nuclear power plant,B3,1100.0,nuclear,cancelled,,Horizon Nuclear Power LTD,,United Kingdom,https://gem.wiki/Oldbury_nuclear_power_plant,51.65201,-2.5674,Exact
Sellafield (Candu) nuclear power plant,2,740.0,nuclear,cancelled,,Candu Energy INC,,United Kingdom,https://gem.wiki/Sellafield_(Candu)_nuclear_power_plant,54.4224,-3.4868,Exact
Sellafield (Hitachi) nuclear power plant,1,311.0,nuclear,cancelled,,GE Hitachi Nuclear Energy,,United Kingdom,https://gem.wiki/Sellafield_(Hitachi)_nuclear_power_plant,54.4224,-3.4868,Exact
Sizewell C nuclear power plant,1,1600.0,nuclear,pre-construction,,EDF Energy [50%]; UK government [50%],,United Kingdom,https://gem.wiki/Sizewell_C_nuclear_power_plant,52.2199,1.6203,Exact
Sizewell C nuclear power plant,2,1600.0,nuclear,pre-construction,,EDF Energy [50%]; UK government [50%],,United Kingdom,https://gem.wiki/Sizewell_C_nuclear_power_plant,52.2199,1.6203,Exact
Sizewell nuclear power plant,A1,245.0,nuclear,retired,1966.0,Nuclear Decommissioning Authority,Magnox LTD,United Kingdom,https://gem.wiki/Sizewell_nuclear_power_plant,52.2123,1.6195,Exact
Sizewell nuclear power plant,A2,245.0,nuclear,retired,1966.0,Nuclear Decommissioning Authority,Magnox LTD,United Kingdom,https://gem.wiki/Sizewell_nuclear_power_plant,52.2123,1.6195,Exact
Sizewell nuclear power plant,B,1250.0,nuclear,operating,1995.0,EDF Energy,EDF Energy,United Kingdom,https://gem.wiki/Sizewell_nuclear_power_plant,52.2145,1.6206,Exact
Torness nuclear power plant,1,682.0,nuclear,operating,1988.0,EDF Energy,EDF Energy,United Kingdom,https://gem.wiki/Torness_nuclear_power_plant,55.9679,-2.4086,Exact
Torness nuclear power plant,2,682.0,nuclear,operating,1989.0,EDF Energy,EDF Energy,United Kingdom,https://gem.wiki/Torness_nuclear_power_plant,55.9679,-2.4086,Exact
Trawsfynydd nuclear power plant,1,235.0,nuclear,retired,1965.0,Nuclear Decommissioning Authority,Magnox LTD,United Kingdom,https://gem.wiki/Trawsfynydd_nuclear_power_plant,52.9252,-3.9474,Exact
Trawsfynydd nuclear power plant,2,235.0,nuclear,retired,1965.0,Nuclear Decommissioning Authority,Magnox LTD,United Kingdom,https://gem.wiki/Trawsfynydd_nuclear_power_plant,52.9252,-3.9474,Exact
Windscale AGR nuclear power plant,,36.0,nuclear,retired,1963.0,United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,United Kingdom,https://gem.wiki/Windscale_AGR_nuclear_power_plant,54.4245,-3.4952,Exact
Winfrith SGHWR nuclear power plant,,100.0,nuclear,retired,1968.0,United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,United Kingdom,https://gem.wiki/Winfrith_SGHWR_nuclear_power_plant,50.6825,-2.2649,Exact
Wylfa Newydd nuclear power plant,1,1380.0,nuclear,cancelled,,Horizon Nuclear Power LTD,,United Kingdom,https://gem.wiki/Wylfa_Newydd_nuclear_power_plant,53.4113,-4.4839,Exact
Wylfa Newydd nuclear power plant,2,1380.0,nuclear,cancelled,,Horizon Nuclear Power LTD,,United Kingdom,https://gem.wiki/Wylfa_Newydd_nuclear_power_plant,53.4113,-4.4839,Exact
Wylfa nuclear power plant,1,530.0,nuclear,retired,1971.0,Nuclear Decommissioning Authority,Magnox LTD,United Kingdom,https://gem.wiki/Wylfa_nuclear_power_plant,53.4161,-4.4808,Exact
Wylfa nuclear power plant,2,540.0,nuclear,retired,1972.0,Nuclear Decommissioning Authority,Magnox LTD,United Kingdom,https://gem.wiki/Wylfa_nuclear_power_plant,53.4161,-4.4808,Exact
Alan R. Barton nuclear power plant,1,1159.0,nuclear,cancelled,,Alabama Power,Alabama Power,United States,https://gem.wiki/Alan_R._Barton_nuclear_power_plant,32.75001,-86.40001,Exact
Alan R. Barton nuclear power plant,2,1159.0,nuclear,cancelled,,Alabama Power,Alabama Power,United States,https://gem.wiki/Alan_R._Barton_nuclear_power_plant,32.75001,-86.40001,Exact
Alan R. Barton nuclear power plant,3,1159.0,nuclear,cancelled,,Alabama Power,Alabama Power,United States,https://gem.wiki/Alan_R._Barton_nuclear_power_plant,32.75001,-86.40001,Exact
Alan R. Barton nuclear power plant,4,1159.0,nuclear,cancelled,,Alabama Power,Alabama Power,United States,https://gem.wiki/Alan_R._Barton_nuclear_power_plant,32.75001,-86.40001,Exact
Allens Creek nuclear power plant,1,1150.0,nuclear,cancelled,,Houston Lighting & Power CO,,United States,https://gem.wiki/Allens_Creek_nuclear_power_plant,29.675,-96.1022,Exact
Allens Creek nuclear power plant,2,1150.0,nuclear,cancelled,,Houston Lighting & Power CO,,United States,https://gem.wiki/Allens_Creek_nuclear_power_plant,29.675,-96.1022,Exact
Alvin W Vogtle nuclear power plant,1,1229.0,nuclear,operating,1987.0,Georgia Power CO,Southern Nuclear Operating Company INC,United States,https://gem.wiki/Alvin_W_Vogtle_nuclear_power_plant,33.13001,-81.7729,Exact
Alvin W Vogtle nuclear power plant,2,1229.0,nuclear,operating,1989.0,Georgia Power CO,Southern Nuclear Operating Company INC,United States,https://gem.wiki/Alvin_W_Vogtle_nuclear_power_plant,33.13001,-81.7729,Exact
Alvin W Vogtle nuclear power plant,3,1250.0,nuclear,operating,2023.0,Georgia Power CO,Southern Nuclear Operating Company INC,United States,https://gem.wiki/Alvin_W_Vogtle_nuclear_power_plant,33.1429,-81.7681,Exact
Alvin W Vogtle nuclear power plant,4,1250.0,nuclear,construction,2023.0,Georgia Power CO,Southern Nuclear Operating Company INC,United States,https://gem.wiki/Alvin_W_Vogtle_nuclear_power_plant,33.1429,-81.7681,Exact
Arkansas Nuclear One nuclear power plant,1,903.0,nuclear,operating,1974.0,Entergy Arkansas INC,Entergy Nuclear Operations INC,United States,https://gem.wiki/Arkansas_Nuclear_One_nuclear_power_plant,35.311,-93.2351,Exact
Arkansas Nuclear One nuclear power plant,2,1065.0,nuclear,operating,1980.0,Entergy Arkansas INC,Entergy Nuclear Operations INC,United States,https://gem.wiki/Arkansas_Nuclear_One_nuclear_power_plant,35.311,-93.2351,Exact
Atlantic nuclear power plant,1,1150.0,nuclear,cancelled,,Public Service Electric and Gas CO (PSE&G),,United States,https://gem.wiki/Atlantic_nuclear_power_plant,39.4905,-74.2483,Exact
Atlantic nuclear power plant,2,1150.0,nuclear,cancelled,,Public Service Electric and Gas CO (PSE&G),,United States,https://gem.wiki/Atlantic_nuclear_power_plant,39.4905,-74.2483,Exact
Atlantic nuclear power plant,3,1150.0,nuclear,cancelled,,Public Service Electric and Gas CO (PSE&G),,United States,https://gem.wiki/Atlantic_nuclear_power_plant,39.4905,-74.2483,Exact
Atlantic nuclear power plant,4,1150.0,nuclear,cancelled,,Public Service Electric and Gas CO (PSE&G),,United States,https://gem.wiki/Atlantic_nuclear_power_plant,39.4905,-74.2483,Exact
Bailly nuclear power plant,1,644.0,nuclear,cancelled,,Northern Indiana Public Service CO LLC (NIPSCO),Northern Indiana Public Service CO LLC (NIPSCO),United States,https://gem.wiki/Bailly_nuclear_power_plant,41.6451,-87.1164,Exact
Beaver Valley nuclear power plant,1,959.0,nuclear,operating,1976.0,PPL Susquehanna LLC,First Energy Nuclear Operating CO,United States,https://gem.wiki/Beaver_Valley_nuclear_power_plant,40.6219,-80.4336,Exact
Beaver Valley nuclear power plant,2,958.0,nuclear,operating,1987.0,Ohio Edison CO,First Energy Nuclear Operating CO,United States,https://gem.wiki/Beaver_Valley_nuclear_power_plant,40.6219,-80.4336,Exact
Bell Bend nuclear power plant,,1600.0,nuclear,cancelled,,PPL CORP,,United States,https://gem.wiki/Bell_Bend_nuclear_power_plant,41.0833,-76.15001,Exact
Bell nuclear power plant,,838.0,nuclear,cancelled,,New York State Electric and Gas (NYSEG),,United States,https://gem.wiki/Bell_nuclear_power_plant,42.4667,-76.50001,Exact
Bellefonte nuclear power plant,1,1256.0,nuclear,cancelled,,Tennessee Valley Authority (TVA),Tennessee Valley Authority (TVA),United States,https://gem.wiki/Bellefonte_nuclear_power_plant,34.7092,-85.9277,Exact
Bellefonte nuclear power plant,2,1256.0,nuclear,cancelled,,Tennessee Valley Authority (TVA),Tennessee Valley Authority (TVA),United States,https://gem.wiki/Bellefonte_nuclear_power_plant,34.7092,-85.9277,Exact
Bellefonte nuclear power plant,3,1117.0,nuclear,cancelled,,Tennessee Valley Authority (TVA),Tennessee Valley Authority (TVA),United States,https://gem.wiki/Bellefonte_nuclear_power_plant,34.7092,-85.9277,Exact
Bellefonte nuclear power plant,4,1117.0,nuclear,cancelled,,Tennessee Valley Authority (TVA),Tennessee Valley Authority (TVA),United States,https://gem.wiki/Bellefonte_nuclear_power_plant,34.7092,-85.9277,Exact
Big Rock Point nuclear power plant,,71.0,nuclear,retired,1963.0,Consumers Power CO,Consumers Power CO,United States,https://gem.wiki/Big_Rock_Point_nuclear_power_plant,45.3576,-85.2002,Exact
Black Fox nuclear power plant,1,1150.0,nuclear,cancelled,,Public Service Company of Oklahoma,Public Service Company of Oklahoma,United States,https://gem.wiki/Black_Fox_nuclear_power_plant,36.1161,-95.5499,Exact
Black Fox nuclear power plant,2,1150.0,nuclear,cancelled,,Public Service Company of Oklahoma,Public Service Company of Oklahoma,United States,https://gem.wiki/Black_Fox_nuclear_power_plant,36.1161,-95.5499,Exact
Blue Castle nuclear power plant,1,1250.0,nuclear,cancelled,,Blue Castle Holdings,,United States,https://gem.wiki/Blue_Castle_nuclear_power_plant,39.0141,-110.24101,Exact
Blue Castle nuclear power plant,2,1250.0,nuclear,cancelled,,Blue Castle Holdings,,United States,https://gem.wiki/Blue_Castle_nuclear_power_plant,39.0141,-110.24101,Exact
Blue Hills nuclear power plant,1,918.0,nuclear,cancelled,,Gulf States Utilities CO,,United States,https://gem.wiki/Blue_Hills_nuclear_power_plant,31.1442,-93.6922,Exact
Blue Hills nuclear power plant,2,918.0,nuclear,cancelled,,Gulf States Utilities CO,,United States,https://gem.wiki/Blue_Hills_nuclear_power_plant,31.1442,-93.6922,Exact
Braidwood nuclear power plant,1,1270.0,nuclear,operating,1988.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/Braidwood_nuclear_power_plant,41.2435,-88.2286,Exact
Braidwood nuclear power plant,2,1230.0,nuclear,operating,1988.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/Braidwood_nuclear_power_plant,41.2435,-88.2286,Exact
Browns Ferry nuclear power plant,1,1256.0,nuclear,operating,1974.0,Tennessee Valley Authority (TVA),Tennessee Valley Authority (TVA),United States,https://gem.wiki/Browns_Ferry_nuclear_power_plant,34.7042,-87.1189,Exact
Browns Ferry nuclear power plant,2,1259.0,nuclear,operating,1975.0,Tennessee Valley Authority (TVA),Tennessee Valley Authority (TVA),United States,https://gem.wiki/Browns_Ferry_nuclear_power_plant,34.7042,-87.1189,Exact
Browns Ferry nuclear power plant,3,1260.0,nuclear,operating,1977.0,Tennessee Valley Authority (TVA),Tennessee Valley Authority (TVA),United States,https://gem.wiki/Browns_Ferry_nuclear_power_plant,34.7042,-87.1189,Exact
Brunswick nuclear power plant,1,990.0,nuclear,operating,1977.0,Progress Energy Carolinas INC,Progress Energy,United States,https://gem.wiki/Brunswick_nuclear_power_plant,33.9597,-78.0114,Exact
Brunswick nuclear power plant,2,960.0,nuclear,operating,1975.0,Progress Energy Carolinas INC,Progress Energy,United States,https://gem.wiki/Brunswick_nuclear_power_plant,33.9597,-78.0114,Exact
Byron nuclear power plant,1,1242.0,nuclear,operating,1985.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/Byron_nuclear_power_plant,42.0742,-89.2819,Exact
Byron nuclear power plant,2,1210.0,nuclear,operating,1987.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/Byron_nuclear_power_plant,42.0742,-89.2819,Exact
Callaway nuclear power plant,1,1275.0,nuclear,operating,1984.0,Ameren UE; Union Electric CO,Ameren UE; Union Electric CO,United States,https://gem.wiki/Callaway_nuclear_power_plant,38.7589,-91.7788,Exact
Callaway nuclear power plant,2,1120.0,nuclear,cancelled,,Union Electric CO,,United States,https://gem.wiki/Callaway_nuclear_power_plant,38.7589,-91.7788,Exact
Callaway nuclear power plant,2A,1600.0,nuclear,cancelled,,Ameren UE,,United States,https://gem.wiki/Callaway_nuclear_power_plant,38.7589,-91.7788,Exact
Calvert Cliffs nuclear power plant,1,918.0,nuclear,operating,1975.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/Calvert_Cliffs_nuclear_power_plant,38.4344,-76.4417,Exact
Calvert Cliffs nuclear power plant,2,911.0,nuclear,operating,1977.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/Calvert_Cliffs_nuclear_power_plant,38.4344,-76.4417,Exact
Calvert Cliffs nuclear power plant,3,1600.0,nuclear,cancelled,,Unistar Nuclear Energy LLC,,United States,https://gem.wiki/Calvert_Cliffs_nuclear_power_plant,38.4344,-76.4417,Exact
Carolinas-Virginia Tube Reactor nuclear power plant,,19.0,nuclear,retired,1963.0,Carolinas-Virginia Nuclear Power Association,Carolinas-Virginia Nuclear Power Association,United States,https://gem.wiki/Carolinas-Virginia_Tube_Reactor_nuclear_power_plant,34.2625,-81.3292,Exact
Carroll County nuclear power plant,1,1120.0,nuclear,cancelled,,Commonwealth Edison CO,,United States,https://gem.wiki/Carroll_County_nuclear_power_plant,42.0944,-90.1566,Approximate
Carroll County nuclear power plant,2,1120.0,nuclear,cancelled,,Commonwealth Edison CO,,United States,https://gem.wiki/Carroll_County_nuclear_power_plant,42.0944,-90.1566,Approximate
Catawba nuclear power plant,1,1188.0,nuclear,operating,1985.0,North Carolina Electric Membership CO,Duke Energy CORP,United States,https://gem.wiki/Catawba_nuclear_power_plant,35.0514,-81.0694,Exact
Catawba nuclear power plant,2,1188.0,nuclear,operating,1986.0,North Carolina Municipal Power Agency No.1,Duke Energy CORP,United States,https://gem.wiki/Catawba_nuclear_power_plant,35.0514,-81.0694,Exact
CFPP nuclear power plant,1,77.0,nuclear,pre-construction,2029.0,Nuscale Power LLC,Utah Associated Municipal Power Systems (UAMPS),United States,https://gem.wiki/CFPP_nuclear_power_plant,43.4919,-112.0433,Approximate
CFPP nuclear power plant,2,77.0,nuclear,pre-construction,2030.0,Nuscale Power LLC,Utah Associated Municipal Power Systems (UAMPS),United States,https://gem.wiki/CFPP_nuclear_power_plant,43.4919,-112.0433,Approximate
CFPP nuclear power plant,3,77.0,nuclear,pre-construction,2030.0,Nuscale Power LLC,Utah Associated Municipal Power Systems (UAMPS),United States,https://gem.wiki/CFPP_nuclear_power_plant,43.4919,-112.0433,Approximate
CFPP nuclear power plant,4,77.0,nuclear,pre-construction,2030.0,Nuscale Power LLC,Utah Associated Municipal Power Systems (UAMPS),United States,https://gem.wiki/CFPP_nuclear_power_plant,43.4919,-112.0433,Approximate
CFPP nuclear power plant,5,77.0,nuclear,pre-construction,2030.0,Nuscale Power LLC,Utah Associated Municipal Power Systems (UAMPS),United States,https://gem.wiki/CFPP_nuclear_power_plant,43.4919,-112.0433,Approximate
CFPP nuclear power plant,6,77.0,nuclear,pre-construction,2030.0,Nuscale Power LLC,Utah Associated Municipal Power Systems (UAMPS),United States,https://gem.wiki/CFPP_nuclear_power_plant,43.4919,-112.0433,Approximate
Cherokee nuclear power plant,1,1280.0,nuclear,cancelled,,Duke Power CO,,United States,https://gem.wiki/Cherokee_nuclear_power_plant,35.0367,-81.5119,Exact
Cherokee nuclear power plant,2,1280.0,nuclear,cancelled,,Duke Power CO,,United States,https://gem.wiki/Cherokee_nuclear_power_plant,35.0367,-81.5119,Exact
Cherokee nuclear power plant,3,1280.0,nuclear,cancelled,,Duke Power CO,,United States,https://gem.wiki/Cherokee_nuclear_power_plant,35.0367,-81.5119,Exact
Clinch River Breeder nuclear power plant,,380.0,nuclear,cancelled,,Tennessee Valley Authority (TVA),,United States,https://gem.wiki/Clinch_River_Breeder_nuclear_power_plant,35.89001,-84.3825,Exact
Clinch River SMR nuclear power plant,1,180.0,nuclear,pre-construction,2032.0,Tennessee Valley Authority (TVA),Tennessee Valley Authority (TVA),United States,https://gem.wiki/Clinch_River_SMR_nuclear_power_plant,35.88944,-84.3793,Exact
Clinton nuclear power plant,1,1098.0,nuclear,operating,1987.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/Clinton_nuclear_power_plant,40.1719,-88.8339,Exact
Clinton nuclear power plant,2,950.0,nuclear,cancelled,,Illinois Power CO,,United States,https://gem.wiki/Clinton_nuclear_power_plant,40.1719,-88.8339,Exact
Columbia nuclear power plant,,1190.0,nuclear,operating,1984.0,Energy Northwest,Energy Northwest,United States,https://gem.wiki/Columbia_nuclear_power_plant,46.4711,-119.3339,Exact
Comanche Peak nuclear power plant,1,1259.0,nuclear,operating,1990.0,Luminant Generation Company LLC,Luminant Generation CO LLC,United States,https://gem.wiki/Comanche_Peak_nuclear_power_plant,32.2984,-97.7855,Exact
Comanche Peak nuclear power plant,2,1250.0,nuclear,operating,1993.0,Luminant Generation Company LLC,Luminant Generation CO LLC,United States,https://gem.wiki/Comanche_Peak_nuclear_power_plant,32.2984,-97.7855,Exact
Comanche Peak nuclear power plant,3,1700.0,nuclear,cancelled,,Luminant Generation Company LLC,,United States,https://gem.wiki/Comanche_Peak_nuclear_power_plant,32.2984,-97.7855,Exact
Comanche Peak nuclear power plant,4,1700.0,nuclear,cancelled,,Luminant Generation Company LLC,,United States,https://gem.wiki/Comanche_Peak_nuclear_power_plant,32.2984,-97.7855,Exact
Connecticut Yankee nuclear power plant,,603.0,nuclear,retired,1968.0,Connecticut Yankee Atomic Power CO,Connecticut Yankee Atomic Power CO,United States,https://gem.wiki/Connecticut_Yankee_nuclear_power_plant,41.4829,-72.5003,Exact
Cooper nuclear power plant,,801.0,nuclear,operating,1974.0,Nebraska Public Power District,Entergy Nuclear Operations INC,United States,https://gem.wiki/Cooper_nuclear_power_plant,40.3628,-95.6408,Exact
Crystal River nuclear power plant,3,890.0,nuclear,retired,1977.0,Duke Energy CORP,Progress Energy,United States,https://gem.wiki/Crystal_River_nuclear_power_plant,28.9578,-82.6983,Exact
Crystal River nuclear power plant,4,897.0,nuclear,cancelled,,Florida Power CORP,,United States,https://gem.wiki/Crystal_River_nuclear_power_plant,28.9578,-82.6983,Exact
Davis Besse nuclear power plant,1,925.0,nuclear,operating,1978.0,Cleveland Electric Illuminating CO,First Energy Nuclear Operating CO,United States,https://gem.wiki/Davis_Besse_nuclear_power_plant,41.5967,-83.0861,Exact
Davis Besse nuclear power plant,2,906.0,nuclear,cancelled,,Toledo Edison CO,,United States,https://gem.wiki/Davis_Besse_nuclear_power_plant,41.5967,-83.0861,Exact
Davis Besse nuclear power plant,3,906.0,nuclear,cancelled,,Toledo Edison CO,,United States,https://gem.wiki/Davis_Besse_nuclear_power_plant,41.5967,-83.0861,Exact
Diablo Canyon nuclear power plant,1,1197.0,nuclear,operating,1985.0,Pacific Gas and Electric CO,Pacific Gas and Electric CO,United States,https://gem.wiki/Diablo_Canyon_nuclear_power_plant,35.2115,-120.8555,Exact
Diablo Canyon nuclear power plant,2,1197.0,nuclear,operating,1986.0,Pacific Gas and Electric CO,Pacific Gas and Electric CO,United States,https://gem.wiki/Diablo_Canyon_nuclear_power_plant,35.2115,-120.8555,Exact
Donald C Cook nuclear power plant,1,1131.0,nuclear,operating,1975.0,American Electric Power CO INC,American Electric Power Company INC,United States,https://gem.wiki/Donald_C_Cook_nuclear_power_plant,41.9756,-86.5652,Exact
Donald C Cook nuclear power plant,2,1231.0,nuclear,operating,1978.0,American Electric Power CO INC,American Electric Power Company INC,United States,https://gem.wiki/Donald_C_Cook_nuclear_power_plant,41.9756,-86.5652,Exact
Douglas Point (PEPCO) nuclear power plant,1,1146.0,nuclear,cancelled,,Potomac Electric Power CO (PEPCO),,United States,https://gem.wiki/Douglas_Point_(PEPCO)_nuclear_power_plant,38.45001,-77.25001,Exact
Douglas Point (PEPCO) nuclear power plant,2,1146.0,nuclear,cancelled,,Potomac Electric Power CO (PEPCO),,United States,https://gem.wiki/Douglas_Point_(PEPCO)_nuclear_power_plant,38.45001,-77.25001,Exact
Dresden nuclear power plant,1,207.0,nuclear,retired,1960.0,,Exelon Generation CO LLC,United States,https://gem.wiki/Dresden_nuclear_power_plant,41.3901,-88.2701,Exact
Dresden nuclear power plant,2,950.0,nuclear,operating,1970.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/Dresden_nuclear_power_plant,41.3901,-88.2701,Exact
Dresden nuclear power plant,3,935.0,nuclear,operating,1971.0,Exelon,Exelon Generation CO LLC,United States,https://gem.wiki/Dresden_nuclear_power_plant,41.3901,-88.2701,Exact
Duane Arnold nuclear power plant,1,624.0,nuclear,retired,1975.0,Nextera Energy Resources LLC,Nextera Energy Resources LLC,United States,https://gem.wiki/Duane_Arnold_nuclear_power_plant,42.1011,-91.7781,Exact
Edwin I Hatch nuclear power plant,1,911.0,nuclear,operating,1975.0,Georgia Power CO,Southern Nuclear Operating Company INC,United States,https://gem.wiki/Edwin_I_Hatch_nuclear_power_plant,31.9342,-82.3447,Exact
Edwin I Hatch nuclear power plant,2,921.0,nuclear,operating,1979.0,Georgia Power CO,Southern Nuclear Operating Company INC,United States,https://gem.wiki/Edwin_I_Hatch_nuclear_power_plant,31.9342,-82.3447,Exact
Elk River nuclear power plant,,24.0,nuclear,retired,1964.0,US Department of Energy,Rural Cooperative Power Association,United States,https://gem.wiki/Elk_River_nuclear_power_plant,45.2963,-93.5555,Approximate
Erie nuclear power plant,1,1267.0,nuclear,cancelled,,Ohio Edison CO,,United States,https://gem.wiki/Erie_nuclear_power_plant,41.35001,-82.4833,Exact
Erie nuclear power plant,2,1267.0,nuclear,cancelled,,Ohio Edison CO,,United States,https://gem.wiki/Erie_nuclear_power_plant,41.35001,-82.4833,Exact
Experimental Boiling Water Reactor nuclear power plant,1,5.0,nuclear,retired,1956.0,US Department of Energy,Argonne National Laboratory-West,United States,https://gem.wiki/Experimental_Boiling_Water_Reactor_nuclear_power_plant,41.71944,-87.9891,Exact
Experimental Breeder Reactor nuclear power plant,1,0.2,nuclear,retired,1951.0,US Department of Energy,Argonne National Laboratory-West,United States,https://gem.wiki/Experimental_Breeder_Reactor_nuclear_power_plant,43.51151,-113.0087,Exact
Experimental Breeder Reactor nuclear power plant,2,19.0,nuclear,retired,1965.0,US Department of Energy,Argonne National Laboratory-West,United States,https://gem.wiki/Experimental_Breeder_Reactor_nuclear_power_plant,43.59509,-113.0087,Exact
Fermi nuclear power plant,1,65.0,nuclear,retired,1966.0,Power Reactor Development Company (PRDC) (Consortium Of 34 Public Utilities),Detroit Edison CO,United States,https://gem.wiki/Fermi_nuclear_power_plant,41.96031,-83.2577,Exact
Fermi nuclear power plant,2,1198.0,nuclear,operating,1988.0,DTE Energy CO,Detroit Edison CO,United States,https://gem.wiki/Fermi_nuclear_power_plant,41.96278,-83.2575,Exact
Fermi nuclear power plant,3,1600.0,nuclear,cancelled,,DTE Energy CO,Detroit Edison CO,United States,https://gem.wiki/Fermi_nuclear_power_plant,41.96082,-83.2648,Exact
Fermi nuclear power plant,3A,1171.0,nuclear,cancelled,,DTE Energy CO,,United States,https://gem.wiki/Fermi_nuclear_power_plant,41.96082,-83.2648,Exact
Forked River nuclear power plant,1,1070.0,nuclear,cancelled,,Jersey Central Power & Light CO (JCP&L),,United States,https://gem.wiki/Forked_River_nuclear_power_plant,39.8169,-74.2166,Exact
Fort Calhoun nuclear power plant,1,512.0,nuclear,retired,1973.0,Omaha Public Power District,Exelon Generation CO LLC,United States,https://gem.wiki/Fort_Calhoun_nuclear_power_plant,41.5182,-96.0775,Exact
Fort Calhoun nuclear power plant,2,1136.0,nuclear,cancelled,,Omaha Public Power District,,United States,https://gem.wiki/Fort_Calhoun_nuclear_power_plant,41.5182,-96.0775,Exact
Fort St. Vrain nuclear power plant,,342.0,nuclear,retired,1979.0,,Public Service Company of Colorado (PSCo),United States,https://gem.wiki/Fort_St._Vrain_nuclear_power_plant,40.2453,-104.8742,Exact
Fulton nuclear power plant,1,1160.0,nuclear,cancelled,,Philadelphia Electric CO,,United States,https://gem.wiki/Fulton_nuclear_power_plant,39.7675,-76.2334,Exact
Fulton nuclear power plant,2,1160.0,nuclear,cancelled,,Philadelphia Electric CO,,United States,https://gem.wiki/Fulton_nuclear_power_plant,39.7675,-76.2334,Exact
Grand Gulf nuclear power plant,1,1500.0,nuclear,operating,1985.0,Systems Energy Resources INC,Entergy Nuclear Operations INC,United States,https://gem.wiki/Grand_Gulf_nuclear_power_plant,32.0081,-91.0478,Exact
Grand Gulf nuclear power plant,2,1250.0,nuclear,cancelled,,Entergy CORP,,United States,https://gem.wiki/Grand_Gulf_nuclear_power_plant,32.0081,-91.0478,Exact
Grand Gulf nuclear power plant,3,1520.0,nuclear,cancelled,,Entergy CORP,,United States,https://gem.wiki/Grand_Gulf_nuclear_power_plant,32.0081,-91.0478,Exact
Greene County nuclear power plant,1,1212.0,nuclear,cancelled,,Power Authority of the State of New York,,United States,https://gem.wiki/Greene_County_nuclear_power_plant,42.1499,-73.9114,Exact
Greenwood nuclear power plant,2,1264.0,nuclear,cancelled,,Detroit Edison CO,,United States,https://gem.wiki/Greenwood_nuclear_power_plant,43.1062,-82.6979,Exact
Greenwood nuclear power plant,3,1264.0,nuclear,cancelled,,Detroit Edison CO,,United States,https://gem.wiki/Greenwood_nuclear_power_plant,43.1062,-82.6979,Exact
H. B. Robinson nuclear power plant,2,780.0,nuclear,operating,1971.0,Progress Energy Carolinas INC,Progress Energy,United States,https://gem.wiki/H._B._Robinson_nuclear_power_plant,34.4017,-80.1589,Exact
Hallam nuclear power plant,,84.0,nuclear,retired,1963.0,Hallam Nuclear Power Facility,Atomic Energy Commission And Nebraska Public Power District,United States,https://gem.wiki/Hallam_nuclear_power_plant,40.55901,-96.7848,Exact
Hartsville nuclear power plant,A1,1205.0,nuclear,cancelled,,Tennessee Valley Authority (TVA),,United States,https://gem.wiki/Hartsville_nuclear_power_plant,36.3544,-86.0887,Exact
Hartsville nuclear power plant,A2,1205.0,nuclear,cancelled,,Tennessee Valley Authority (TVA),,United States,https://gem.wiki/Hartsville_nuclear_power_plant,36.3544,-86.0887,Exact
Hartsville nuclear power plant,B1,1205.0,nuclear,cancelled,,Tennessee Valley Authority (TVA),,United States,https://gem.wiki/Hartsville_nuclear_power_plant,36.3544,-86.0887,Exact
Hartsville nuclear power plant,B2,1205.0,nuclear,cancelled,,Tennessee Valley Authority (TVA),,United States,https://gem.wiki/Hartsville_nuclear_power_plant,36.3544,-86.0887,Exact
Haven nuclear power plant,1,900.0,nuclear,cancelled,,Wisconsin Electric Power CO,,United States,https://gem.wiki/Haven_nuclear_power_plant,43.8509,-87.7349,Exact
Haven nuclear power plant,2,900.0,nuclear,cancelled,,Wisconsin Electric Power CO,,United States,https://gem.wiki/Haven_nuclear_power_plant,43.8509,-87.7349,Exact
