project,type,country,unit,plant_local,status,capacity,subnational,region,start_year,owner,parent,lat,lng,url
Huanggang Paper Mill Cogen Power Station,coal,China,Unit 3,晨鸣纸业黄冈自备热电厂,cancelled,50,Hubei,Asia,,Huanggang Chenming PULP&PAPER Co Ltd,Shandong Chenming Paper Holdings Ltd [70.2%]; Hubei Changjiang Chenming Huanggang Equity Investment Fund Partnership LP [29.8%],30.42457,114.98295,https://www.gem.wiki/Huanggang_Paper_Mill_Cogen_Power_Station
Huanggang Paper Mill Cogen Power Station,coal,China,Unit 4,晨鸣纸业黄冈自备热电厂,cancelled,50,Hubei,Asia,,Huanggang Chenming PULP&PAPER Co Ltd,Shandong Chenming Paper Holdings Ltd [70.2%]; Hubei Changjiang Chenming Huanggang Equity Investment Fund Partnership LP [29.8%],30.42457,114.98295,https://www.gem.wiki/Huanggang_Paper_Mill_Cogen_Power_Station
Huangjiaozhuang power station,coal,China,Unit 1,华电黄桷庄发电厂,retired,200,Sichuan,Asia,1993,Sichuan Huadian Huangjuezhuang Power Generation Co Ltd,China Huadian Group Corp [60.0%]; China Shenhua Energy Co Ltd [20.6%]; Chengdu Caihong Environmental Protection Technology Co Ltd [10.6%]; State Grid Corporation of China [8.7%],28.71845,104.55618,https://www.gem.wiki/Huangjiaozhuang_power_station
Huangjiaozhuang power station,coal,China,Unit 2,华电黄桷庄发电厂,retired,200,Sichuan,Asia,1994,Sichuan Huadian Huangjuezhuang Power Generation Co Ltd,China Huadian Group Corp [60.0%]; China Shenhua Energy Co Ltd [20.6%]; Chengdu Caihong Environmental Protection Technology Co Ltd [10.6%]; State Grid Corporation of China [8.7%],28.71845,104.55618,https://www.gem.wiki/Huangjiaozhuang_power_station
Huangjinbu power station,coal,China,"Phase I, Unit 1",国电黄金埠发电厂,operating,650,Jiangxi,Asia,2007,Guodian Huangjinbu Power Co Ltd,GD POWER Development Co Ltd [51.0%]; Huaihe Energy Holding Group Co Ltd [36.3%]; China Development Bank Corp [5.2%],28.45134,116.86048,https://www.gem.wiki/Huangjinbu_power_station
Huangjinbu power station,coal,China,"Phase I, Unit 2",国电黄金埠发电厂,operating,650,Jiangxi,Asia,2007,Guodian Huangjinbu Power Co Ltd,GD POWER Development Co Ltd [51.0%]; Huaihe Energy Holding Group Co Ltd [36.3%]; China Development Bank Corp [5.2%],28.45134,116.86048,https://www.gem.wiki/Huangjinbu_power_station
Huangjinbu power station,coal,China,"Phase II, Unit 3",国电黄金埠发电厂,cancelled,1000,Jiangxi,Asia,,Guodian Huangjinbu Power Co Ltd,GD POWER Development Co Ltd [51.0%]; Huaihe Energy Holding Group Co Ltd [36.3%]; China Development Bank Corp [5.2%],28.45134,116.86048,https://www.gem.wiki/Huangjinbu_power_station
Huangjinbu power station,coal,China,"Phase II, Unit 4",国电黄金埠发电厂,cancelled,1000,Jiangxi,Asia,,Guodian Huangjinbu Power Co Ltd,GD POWER Development Co Ltd [51.0%]; Huaihe Energy Holding Group Co Ltd [36.3%]; China Development Bank Corp [5.2%],28.45134,116.86048,https://www.gem.wiki/Huangjinbu_power_station
Huangling waste coal power station,coal,China,"Phase II, Unit 3",陕煤集团黄陵矿业煤矸石热电公司,operating,50,Shaanxi,Asia,2007,Huangling Mining Industry Coal Gangue Power Generation Co Ltd,Xi'an Jinxuan Investment Management Partnership LP [76.1%]; Shaanxi Coal and Chemical Industry Co Ltd [23.9%],35.65577,109.06185,https://www.gem.wiki/Huangling_waste_coal_power_station
Huangling waste coal power station,coal,China,"Phase II, Unit 4",陕煤集团黄陵矿业煤矸石热电公司,operating,50,Shaanxi,Asia,2007,Huangling Mining Industry Coal Gangue Power Generation Co Ltd,Xi'an Jinxuan Investment Management Partnership LP [76.1%]; Shaanxi Coal and Chemical Industry Co Ltd [23.9%],35.65577,109.06185,https://www.gem.wiki/Huangling_waste_coal_power_station
Huangling waste coal power station,coal,China,"Phase III, Unit 5",陕煤集团黄陵矿业煤矸石热电公司,operating,300,Shaanxi,Asia,2015,Huangling Mining Industry Coal Gangue Power Generation Co Ltd,Xi'an Jinxuan Investment Management Partnership LP [76.1%]; Shaanxi Coal and Chemical Industry Co Ltd [23.9%],35.66035,108.9229,https://www.gem.wiki/Huangling_waste_coal_power_station
Huangling waste coal power station,coal,China,"Phase III, Unit 6",陕煤集团黄陵矿业煤矸石热电公司,operating,300,Shaanxi,Asia,2015,Huangling Mining Industry Coal Gangue Power Generation Co Ltd,Xi'an Jinxuan Investment Management Partnership LP [76.1%]; Shaanxi Coal and Chemical Industry Co Ltd [23.9%],35.66035,108.9229,https://www.gem.wiki/Huangling_waste_coal_power_station
Huangling waste coal power station,coal,China,"Phase IV, Unit 7",陕煤集团黄陵矿业煤矸石热电公司,cancelled,300,Shaanxi,Asia,,Huangling Mining Industry Coal Gangue Power Generation Co Ltd,Xi'an Jinxuan Investment Management Partnership LP [76.1%]; Shaanxi Coal and Chemical Industry Co Ltd [23.9%],35.66035,108.9229,https://www.gem.wiki/Huangling_waste_coal_power_station
Huangling waste coal power station,coal,China,"Phase IV, Unit 8",陕煤集团黄陵矿业煤矸石热电公司,cancelled,300,Shaanxi,Asia,,Huangling Mining Industry Coal Gangue Power Generation Co Ltd,Xi'an Jinxuan Investment Management Partnership LP [76.1%]; Shaanxi Coal and Chemical Industry Co Ltd [23.9%],35.66035,108.9229,https://www.gem.wiki/Huangling_waste_coal_power_station
Huangshi power station,coal,China,Unit 205,华电黄石热电厂,retired,50,Hubei,Asia,1960,Huangshi Thermal Power Branch of Huadian Hubei Power Generation Co Ltd,Huadian Power International Co Ltd [82.6%],30.2286,115.07523,https://www.gem.wiki/Huangshi_power_station
Huangshi power station,coal,China,Unit 206,华电黄石热电厂,retired,50,Hubei,Asia,1963,Huangshi Thermal Power Branch of Huadian Hubei Power Generation Co Ltd,Huadian Power International Co Ltd [82.6%],30.2286,115.07523,https://www.gem.wiki/Huangshi_power_station
Huangshi power station,coal,China,Unit 207,华电黄石热电厂,retired,75,Hubei,Asia,1975,Huangshi Thermal Power Branch of Huadian Hubei Power Generation Co Ltd,Huadian Power International Co Ltd [82.6%],30.2286,115.07523,https://www.gem.wiki/Huangshi_power_station
Huangshi power station,coal,China,Unit 208,华电黄石热电厂,retired,75,Hubei,Asia,1976,Huangshi Thermal Power Branch of Huadian Hubei Power Generation Co Ltd,Huadian Power International Co Ltd [82.6%],30.2286,115.07523,https://www.gem.wiki/Huangshi_power_station
Huangshi power station,coal,China,Unit 209,华电黄石热电厂,retired,200,Hubei,Asia,1993,Huangshi Thermal Power Branch of Huadian Hubei Power Generation Co Ltd,Huadian Power International Co Ltd [82.6%],30.2286,115.07523,https://www.gem.wiki/Huangshi_power_station
Huangshi power station,coal,China,Unit 210,华电黄石热电厂,operating,330,Hubei,Asia,2010,Huangshi Thermal Power Branch of Huadian Hubei Power Generation Co Ltd,Huadian Power International Co Ltd [82.6%],30.2286,115.07523,https://www.gem.wiki/Huangshi_power_station
Huangtai power station,coal,China,"Phase I, Units 1-6",华能济南黄台发电厂,retired,325,Shandong,Asia,1960,Huaneng Jinan Huangtai Power Generation Co Ltd,Huaneng Power International Inc [72.0%]; China Huaneng Group [18.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [5.9%],36.70776,117.08796,https://www.gem.wiki/Huangtai_power_station
Huangtai power station,coal,China,Unit 7,华能济南黄台发电厂,operating,330,Shandong,Asia,1987,Huaneng Jinan Huangtai Power Generation Co Ltd,Huaneng Power International Inc [72.0%]; China Huaneng Group [18.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [5.9%],36.70776,117.08796,https://www.gem.wiki/Huangtai_power_station
Huangtai power station,coal,China,Unit 8,华能济南黄台发电厂,operating,330,Shandong,Asia,1990,Huaneng Jinan Huangtai Power Generation Co Ltd,Huaneng Power International Inc [72.0%]; China Huaneng Group [18.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [5.9%],36.70776,117.08796,https://www.gem.wiki/Huangtai_power_station
Huangtai power station,coal,China,Unit 9,华能济南黄台发电厂,operating,350,Shandong,Asia,2011,Huaneng Jinan Huangtai Power Generation Co Ltd,Huaneng Power International Inc [72.0%]; China Huaneng Group [18.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [5.9%],36.70776,117.08796,https://www.gem.wiki/Huangtai_power_station
Huangtai power station,coal,China,Unit 10,华能济南黄台发电厂,operating,350,Shandong,Asia,2011,Huaneng Jinan Huangtai Power Generation Co Ltd,Huaneng Power International Inc [72.0%]; China Huaneng Group [18.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [5.9%],36.70776,117.08796,https://www.gem.wiki/Huangtai_power_station
Huangyuchuan power station,coal,China,Unit 1,神华亿利能源公司黄玉川电厂,cancelled,660,Inner Mongolia,Asia,,Guoneng Yili Energy Co Ltd,China Shenhua Energy Co Ltd [51.0%]; ELION ENERGY Co Ltd [49.0%],39.66702,111.22264,https://www.gem.wiki/Huangyuchuan_power_station
Huangyuchuan power station,coal,China,Unit 2,神华亿利能源公司黄玉川电厂,cancelled,660,Inner Mongolia,Asia,,Guoneng Yili Energy Co Ltd,China Shenhua Energy Co Ltd [51.0%]; ELION ENERGY Co Ltd [49.0%],39.66702,111.22264,https://www.gem.wiki/Huangyuchuan_power_station
Huaning Cogen power station,coal,China,Unit 1,京能华宁热电,operating,150,Inner Mongolia,Asia,2007,Inner Mongolia Huaning Thermal Power Co Ltd,Beijing Jingneng Power Co Ltd [96.4%],41.01919,113.1591,https://www.gem.wiki/Huaning_Cogen_power_station
Huaning Cogen power station,coal,China,Unit 2,京能华宁热电,operating,150,Inner Mongolia,Asia,2007,Inner Mongolia Huaning Thermal Power Co Ltd,Beijing Jingneng Power Co Ltd [96.4%],41.01919,113.1591,https://www.gem.wiki/Huaning_Cogen_power_station
Huaqing IGCC power station,coal,China,Unit 1,粤电华清煤气化联合循环发电项目,cancelled,120,Guangdong,Asia,,Guangdong Yuedian Huaqing Coal Gasification Combined Cycle Power Generation Co Ltd,Guangdong Electric Power Development Co Ltd [33.2%]; State Power Investment Co Ltd [25.1%]; Guangdong Hengjian Investment Holding Co Ltd [24.2%]; China Huaneng Group [7.6%],22.25501,113.06833,https://www.gem.wiki/Huaqing_IGCC_power_station
Huaqing IGCC power station,coal,China,Unit 2,粤电华清煤气化联合循环发电项目,cancelled,400,Guangdong,Asia,,Guangdong Yuedian Huaqing Coal Gasification Combined Cycle Power Generation Co Ltd,Guangdong Electric Power Development Co Ltd [33.2%]; State Power Investment Co Ltd [25.1%]; Guangdong Hengjian Investment Holding Co Ltd [24.2%]; China Huaneng Group [7.6%],22.25501,113.06833,https://www.gem.wiki/Huaqing_IGCC_power_station
Huaqing IGCC power station,coal,China,Unit 3,粤电华清煤气化联合循环发电项目,cancelled,400,Guangdong,Asia,,Guangdong Yuedian Huaqing Coal Gasification Combined Cycle Power Generation Co Ltd,Guangdong Electric Power Development Co Ltd [33.2%]; State Power Investment Co Ltd [25.1%]; Guangdong Hengjian Investment Holding Co Ltd [24.2%]; China Huaneng Group [7.6%],22.25501,113.06833,https://www.gem.wiki/Huaqing_IGCC_power_station
Huaqing IGCC power station,coal,China,Unit 4,粤电华清煤气化联合循环发电项目,cancelled,400,Guangdong,Asia,,Guangdong Yuedian Huaqing Coal Gasification Combined Cycle Power Generation Co Ltd,Guangdong Electric Power Development Co Ltd [33.2%]; State Power Investment Co Ltd [25.1%]; Guangdong Hengjian Investment Holding Co Ltd [24.2%]; China Huaneng Group [7.6%],22.25501,113.06833,https://www.gem.wiki/Huaqing_IGCC_power_station
Huar Cogen power station,coal,China,Unit 1,哈尔滨投资集团华尔热电厂,shelved,80,Heilongjiang,Asia,,Harbin Zhengye Thermal Power Co Ltd,Harbin Hatou Investment Co Ltd,45.75129,126.72997,https://www.gem.wiki/Huar_Cogen_power_station
Huar Cogen power station,coal,China,Unit 2,哈尔滨投资集团华尔热电厂,shelved,80,Heilongjiang,Asia,,Harbin Zhengye Thermal Power Co Ltd,Harbin Hatou Investment Co Ltd,45.75129,126.72997,https://www.gem.wiki/Huar_Cogen_power_station
Huarui Jiaokou power station,coal,China,Unit 1,华瑞煤业交口低热值煤电厂,cancelled,350,Shanxi,Asia,,Shanxi Huarui Coal Industry Co Ltd,China Century Holdings Co Ltd [71.4%]; Huarui Energy (Hong Kong) Investment [28.6%],37.00752,111.45062,https://www.gem.wiki/Huarui_Jiaokou_power_station
Huarui Jiaokou power station,coal,China,Unit 2,华瑞煤业交口低热值煤电厂,cancelled,350,Shanxi,Asia,,Shanxi Huarui Coal Industry Co Ltd,China Century Holdings Co Ltd [71.4%]; Huarui Energy (Hong Kong) Investment [28.6%],37.00752,111.45062,https://www.gem.wiki/Huarui_Jiaokou_power_station
Huasheng Jiangquan cogen power station,coal,China,Unit 9,华盛江泉罗庄热电联产项目,construction,350,Shandong,Asia,,Shandong Huasheng Jiangquan Thermoelectricity Co Ltd,Huasheng Jiangquan Group Co Ltd [95.0%]; persons [5.0%],34.94541,118.31303,https://www.gem.wiki/Huasheng_Jiangquan_cogen_power_station
Huasheng Jiangquan cogen power station,coal,China,Unit 10,华盛江泉罗庄热电联产项目,construction,350,Shandong,Asia,,Shandong Huasheng Jiangquan Thermoelectricity Co Ltd,Huasheng Jiangquan Group Co Ltd [95.0%]; persons [5.0%],34.94541,118.31303,https://www.gem.wiki/Huasheng_Jiangquan_cogen_power_station
Huawei Hetian power station,coal,China,"Phase I, Unit 1",华威和田热电,operating,135,Xinjiang,Asia,2015,Huawei Hotan Power Generation Co Ltd,Beijing Zhongkai Chuangwei Investment Co Ltd [52.2%]; Beijing Huafei Investment Co Ltd [23.8%]; Guangdong Yusheng Investment Development Co Ltd [14.0%]; Beijing Boguangda Information Consulting Co Ltd [5.0%]; Beijing Huawei Investment Co Ltd [5.0%],37.16759,79.90558,https://www.gem.wiki/Huawei_Hetian_power_station
Huawei Hetian power station,coal,China,"Phase I, Unit 2",华威和田热电,operating,135,Xinjiang,Asia,2015,Huawei Hotan Power Generation Co Ltd,Beijing Zhongkai Chuangwei Investment Co Ltd [52.2%]; Beijing Huafei Investment Co Ltd [23.8%]; Guangdong Yusheng Investment Development Co Ltd [14.0%]; Beijing Boguangda Information Consulting Co Ltd [5.0%]; Beijing Huawei Investment Co Ltd [5.0%],37.16759,79.90558,https://www.gem.wiki/Huawei_Hetian_power_station
Huawei Hetian power station,coal,China,"Phase II, Unit 3",华威和田热电,cancelled,300,Xinjiang,Asia,,Huawei Hotan Power Generation Co Ltd,Beijing Zhongkai Chuangwei Investment Co Ltd [52.2%]; Beijing Huafei Investment Co Ltd [23.8%]; Guangdong Yusheng Investment Development Co Ltd [14.0%]; Beijing Boguangda Information Consulting Co Ltd [5.0%]; Beijing Huawei Investment Co Ltd [5.0%],37.16759,79.90558,https://www.gem.wiki/Huawei_Hetian_power_station
Huawei Hetian power station,coal,China,"Phase II, Unit 4",华威和田热电,cancelled,300,Xinjiang,Asia,,Huawei Hotan Power Generation Co Ltd,Beijing Zhongkai Chuangwei Investment Co Ltd [52.2%]; Beijing Huafei Investment Co Ltd [23.8%]; Guangdong Yusheng Investment Development Co Ltd [14.0%]; Beijing Boguangda Information Consulting Co Ltd [5.0%]; Beijing Huawei Investment Co Ltd [5.0%],37.16759,79.90558,https://www.gem.wiki/Huawei_Hetian_power_station
Huayi Jinlong Cogen power station,coal,China,Unit 1,新疆锦龙电力集团热电厂,operating,100,Xinjiang,Asia,2016,Xinjiang Huayi Jinlong Thermal Power Co Ltd,Shanghai Belloli Equity Investment Center LP [49.0%]; Xinjiang Production & Construction Corps Seventh Agricultural Division State-Own Ed Assets [35.1%]; Xinjiang Production and Construction Corps Electric Power Group Co Ltd [13.6%],44.45051,84.96989,https://www.gem.wiki/Huayi_Jinlong_Cogen_power_station
Huayi Jinlong Cogen power station,coal,China,Unit 2,新疆锦龙电力集团热电厂,operating,100,Xinjiang,Asia,2017,Xinjiang Huayi Jinlong Thermal Power Co Ltd,Shanghai Belloli Equity Investment Center LP [49.0%]; Xinjiang Production & Construction Corps Seventh Agricultural Division State-Own Ed Assets [35.1%]; Xinjiang Production and Construction Corps Electric Power Group Co Ltd [13.6%],44.45051,84.96989,https://www.gem.wiki/Huayi_Jinlong_Cogen_power_station
Huayin Zhuzhou power station,coal,China,Unit 1,大唐华银株洲发电厂,retired,125,Hunan,Asia,1993,Datang Huayin Zhuzhou Electricity Generate Co Ltd,Datang Huayin Electric Power Co Ltd,27.85809,113.11995,https://www.gem.wiki/Huayin_Zhuzhou_power_station
Huayin Zhuzhou power station,coal,China,Unit 2,大唐华银株洲发电厂,retired,125,Hunan,Asia,1994,Datang Huayin Zhuzhou Electricity Generate Co Ltd,Datang Huayin Electric Power Co Ltd,27.85809,113.11995,https://www.gem.wiki/Huayin_Zhuzhou_power_station
Huayin Zhuzhou power station,coal,China,Unit 3,大唐华银株洲发电厂,operating,340,Hunan,Asia,2004,Datang Huayin Zhuzhou Electricity Generate Co Ltd,Datang Huayin Electric Power Co Ltd,27.85809,113.11995,https://www.gem.wiki/Huayin_Zhuzhou_power_station
Huayin Zhuzhou power station,coal,China,Unit 4,大唐华银株洲发电厂,operating,340,Hunan,Asia,2004,Datang Huayin Zhuzhou Electricity Generate Co Ltd,Datang Huayin Electric Power Co Ltd,27.85809,113.11995,https://www.gem.wiki/Huayin_Zhuzhou_power_station
Huayin Zhuzhou power station,coal,China,Relocation Unit 5,大唐华银株洲发电厂,construction,1000,Hunan,Asia,,Datang Huayin Zhuzhou Electricity Generate Co Ltd,Datang Huayin Electric Power Co Ltd,27.46687,113.12487,https://www.gem.wiki/Huayin_Zhuzhou_power_station
Huayin Zhuzhou power station,coal,China,Relocation Unit 6,大唐华银株洲发电厂,construction,1000,Hunan,Asia,,Datang Huayin Zhuzhou Electricity Generate Co Ltd,Datang Huayin Electric Power Co Ltd,27.46687,113.12487,https://www.gem.wiki/Huayin_Zhuzhou_power_station
Huayingshan power station,coal,China,Unit 1,国电华蓥山发电厂,retired,50,Sichuan,Asia,1978,Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd,China Energy Investment Corp,30.88826,107.05078,https://www.gem.wiki/Huayingshan_power_station
Huayingshan power station,coal,China,Unit 2,国电华蓥山发电厂,retired,50,Sichuan,Asia,1979,Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd,China Energy Investment Corp,30.88826,107.05078,https://www.gem.wiki/Huayingshan_power_station
Huayingshan power station,coal,China,Unit 3,国电华蓥山发电厂,retired,110,Sichuan,Asia,1980,Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd,China Energy Investment Corp,30.88826,107.05078,https://www.gem.wiki/Huayingshan_power_station
Huayingshan power station,coal,China,Unit 4,国电华蓥山发电厂,retired,110,Sichuan,Asia,1982,Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd,China Energy Investment Corp,30.88826,107.05078,https://www.gem.wiki/Huayingshan_power_station
Huayingshan power station,coal,China,Unit 5,国电华蓥山发电厂,operating,300,Sichuan,Asia,2006,Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd,China Energy Investment Corp,30.88826,107.05078,https://www.gem.wiki/Huayingshan_power_station
